PlantId,PlantName,OperatorID,OperatorName,State,BalancingAuthorityCode,PrimeMover,PrimeFuel,ElecFuelMMBTU,NetGenMWh
3155,TalenEnergy Martins Creek LLC Williamsport,15276,TalenEnergy Martins Creek LLC,PA,PJM,GT,DFO,"1,895",103
3157,Chester Generating Station,6035,Exelon Power,PA,PJM,GT,DFO,"1,681",94
3160,Delaware Generating Station,6035,Exelon Power,PA,PJM,GT,DFO,"6,370",202
3161,Eddystone Generating Station,6035,Exelon Power,PA,PJM,GT,DFO,"15,677",160
3161,Eddystone Generating Station,6035,Exelon Power,PA,PJM,ST,DFO,"30,309","1,707"
3161,Eddystone Generating Station,6035,Exelon Power,PA,PJM,ST,NG,"248,095","14,606"
3162,Falls,6035,Exelon Power,PA,PJM,GT,DFO,"3,689",187
3163,Moser Generating Station,6035,Exelon Power,PA,PJM,GT,DFO,"39,515","2,683"
3164,Muddy Run,6035,Exelon Power,PA,PJM,PS,WAT,0,"-521,656"
3166,Peach Bottom,55951,Exelon Nuclear,PA,PJM,ST,NUC,0,"10,829,157"
3166,Peach Bottom,55951,Exelon Nuclear,PA,PJM,ST,NUC,0,"11,439,087"
3168,Richmond Generating Station,6035,Exelon Power,PA,PJM,GT,DFO,"9,441",678
3169,Schuylkill Generating Station,6035,Exelon Power,PA,PJM,GT,DFO,"2,867",183
3169,Schuylkill Generating Station,6035,Exelon Power,PA,PJM,GT,RFO,0,0
3170,Southwark,6035,Exelon Power,PA,PJM,GT,DFO,"5,408",168
3175,Safe Harbor,59364,Safe Harbor,PA,PJM,HY,WAT,"10,504,114","1,187,845"
3176,Hunlock Power Station,19391,UGI Development Co,PA,PJM,CA,NG,"109,412","60,915"
3176,Hunlock Power Station,19391,UGI Development Co,PA,PJM,CT,BIT,0,0
3176,Hunlock Power Station,19391,UGI Development Co,PA,PJM,CT,DFO,0,0
3176,Hunlock Power Station,19391,UGI Development Co,PA,PJM,CT,NG,"2,437,313","242,430"
3176,Hunlock Power Station,19391,UGI Development Co,PA,PJM,CT,PC,0,0
3772,Buck Hydro,733,Appalachian Power Co,VA,PJM,HY,WAT,"343,039","38,792"
3773,Byllesby 2,733,Appalachian Power Co,VA,PJM,HY,WAT,"317,923","35,952"
3774,Claytor,733,Appalachian Power Co,VA,PJM,HY,WAT,"2,074,646","234,609"
3775,Clinch River,733,Appalachian Power Co,VA,PJM,ST,BIT,0,0
3775,Clinch River,733,Appalachian Power Co,VA,PJM,ST,DFO,0,0
3775,Clinch River,733,Appalachian Power Co,VA,PJM,ST,NG,"1,622,650","133,136"
3777,Leesville,733,Appalachian Power Co,VA,PJM,HY,WAT,"539,582","61,018"
3778,Niagara,733,Appalachian Power Co,VA,PJM,HY,WAT,"79,120","8,947"
3779,Reusens,57280,"Eagle Creek Renewable Energy, LLC",VA,PJM,HY,WAT,"231,500","26,179"
3780,Smith Mountain,733,Appalachian Power Co,VA,PJM,HY,WAT,"2,361,177","267,011"
3780,Smith Mountain,733,Appalachian Power Co,VA,PJM,PS,WAT,0,"-288,355"
3782,Bayview,56609,Calpine Mid-Atlantic Generation LLC,VA,PJM,IC,DFO,"12,222","1,219"
3785,Tasley,56609,Calpine Mid-Atlantic Generation LLC,VA,PJM,GT,DFO,"5,433",291
3789,Luray Hydro Station,57280,"Eagle Creek Renewable Energy, LLC",VA,PJM,HY,WAT,"34,919","3,949"
3790,Newport Hydro Station,57280,"Eagle Creek Renewable Energy, LLC",VA,PJM,HY,WAT,"37,529","4,244"
3797,Chesterfield,19876,Virginia Electric & Power Co,VA,PJM,CA,DFO,29,0
3797,Chesterfield,19876,Virginia Electric & Power Co,VA,PJM,CA,NG,0,0
3797,Chesterfield,19876,Virginia Electric & Power Co,VA,PJM,CT,DFO,"4,179",547
3797,Chesterfield,19876,Virginia Electric & Power Co,VA,PJM,CT,NG,"14,717,577","1,947,961"
3797,Chesterfield,19876,Virginia Electric & Power Co,VA,PJM,ST,BIT,"10,958,682","1,064,729"
3797,Chesterfield,19876,Virginia Electric & Power Co,VA,PJM,ST,DFO,"252,875","24,613"
3798,Cushaw,61891,Cushaw Hydro LLC,VA,PJM,HY,WAT,"110,361","12,480"
3799,Low Moor,19876,Virginia Electric & Power Co,VA,PJM,GT,DFO,"17,384",996
3800,Northern Neck,19876,Virginia Electric & Power Co,VA,PJM,GT,DFO,"107,595","6,142"
3803,Chesapeake,19876,Virginia Electric & Power Co,VA,PJM,GT,BIT,0,0
3803,Chesapeake,19876,Virginia Electric & Power Co,VA,PJM,GT,DFO,"2,224",116
3804,Possum Point,19876,Virginia Electric & Power Co,VA,PJM,CA,DFO,0,0
3804,Possum Point,19876,Virginia Electric & Power Co,VA,PJM,CA,NG,0,0
3804,Possum Point,19876,Virginia Electric & Power Co,VA,PJM,CT,DFO,"18,811","2,522"
3804,Possum Point,19876,Virginia Electric & Power Co,VA,PJM,CT,NG,"16,700,063","2,313,606"
3804,Possum Point,19876,Virginia Electric & Power Co,VA,PJM,CT,RFO,0,0
3804,Possum Point,19876,Virginia Electric & Power Co,VA,PJM,GT,DFO,"13,015",806
3804,Possum Point,19876,Virginia Electric & Power Co,VA,PJM,ST,DFO,0,0
3804,Possum Point,19876,Virginia Electric & Power Co,VA,PJM,ST,RFO,0,0
3806,Surry,19876,Virginia Electric & Power Co,VA,PJM,ST,NUC,0,"6,559,811"
3806,Surry,19876,Virginia Electric & Power Co,VA,PJM,ST,NUC,0,"6,640,059"
3809,Yorktown,19876,Virginia Electric & Power Co,VA,PJM,ST,BIT,0,0
3809,Yorktown,19876,Virginia Electric & Power Co,VA,PJM,ST,DFO,"14,423",329
3809,Yorktown,19876,Virginia Electric & Power Co,VA,PJM,ST,NG,"333,589","21,770"
3809,Yorktown,19876,Virginia Electric & Power Co,VA,PJM,ST,RFO,"349,940","27,130"
3821,Snowden,1456,Town of Bedford - (VA),VA,PJM,HY,WAT,"77,482","8,762"
3825,Pinnacles,64642,"Northbrook Virginia Hydro, LLC",VA,PJM,HY,WAT,"216,672","24,502"
3826,Martinsville,11770,City of Martinsville - (VA),VA,PJM,HY,WAT,"3,645",412
3827,Radford,15619,City of Radford - (VA),VA,PJM,HY,WAT,"19,154","2,166"
3833,John H Kerr,18574,USCE-Wilmington District,VA,PJM,HY,WAT,"4,632,210","523,828"
3935,John E Amos,733,Appalachian Power Co,WV,PJM,ST,BIT,"117,926,491","11,956,892"
3935,John E Amos,733,Appalachian Power Co,WV,PJM,ST,DFO,"541,225","54,219"
3943,FirstEnergy Fort Martin Power Station,12796,Monongahela Power Co,WV,PJM,ST,BIT,"56,676,225","5,188,394"
3943,FirstEnergy Fort Martin Power Station,12796,Monongahela Power Co,WV,PJM,ST,DFO,"219,921","20,104"
3943,FirstEnergy Fort Martin Power Station,12796,Monongahela Power Co,WV,PJM,ST,SUB,0,0
3944,FirstEnergy Harrison Power Station,12796,Monongahela Power Co,WV,PJM,ST,BIT,0,0
3944,FirstEnergy Harrison Power Station,12796,Monongahela Power Co,WV,PJM,ST,DFO,0,0
3944,FirstEnergy Harrison Power Station,12796,Monongahela Power Co,WV,PJM,ST,NG,"181,237","18,041"
3944,FirstEnergy Harrison Power Station,12796,Monongahela Power Co,WV,PJM,ST,RC,"115,535,231","11,476,110"
3948,Mitchell (WV),22053,Kentucky Power Co,WV,PJM,ST,BIT,"49,656,162","4,727,065"
3948,Mitchell (WV),22053,Kentucky Power Co,WV,PJM,ST,DFO,"449,527","42,039"
3954,Mt Storm,19876,Virginia Electric & Power Co,WV,PJM,GT,JF,"7,873",24
3954,Mt Storm,19876,Virginia Electric & Power Co,WV,PJM,ST,BIT,"57,367,603","5,478,845"
3954,Mt Storm,19876,Virginia Electric & Power Co,WV,PJM,ST,DFO,"315,229","29,706"
3954,Mt Storm,19876,Virginia Electric & Power Co,WV,PJM,ST,RFO,0,0
3954,Mt Storm,19876,Virginia Electric & Power Co,WV,PJM,ST,WO,"1,375",131
4257,Easton 2,5625,Easton Utilities Comm,MD,PJM,GT,DFO,"5,023",242
4257,Easton 2,5625,Easton Utilities Comm,MD,PJM,GT,NG,0,0
4257,Easton 2,5625,Easton Utilities Comm,MD,PJM,IC,DFO,"12,346",-229
4257,Easton 2,5625,Easton Utilities Comm,MD,PJM,IC,RFO,0,0
4258,Greenup Hydro,7977,City of Hamilton - (OH),OH,PJM,HY,WAT,"3,135,568","354,582"
5083,Cumberland (NJ),56606,Calpine New Jersey Generation LLC,NJ,PJM,GT,KER,"1,727",167
5083,Cumberland (NJ),56606,Calpine New Jersey Generation LLC,NJ,PJM,GT,NG,"622,775","60,086"
6000,Donald C Cook,9324,Indiana Michigan Power Co,MI,PJM,ST,NUC,0,"8,843,917"
6000,Donald C Cook,9324,Indiana Michigan Power Co,MI,PJM,ST,NUC,0,"9,110,067"
6004,Pleasants Power Station,64226,Energy Harbor Generation LLC,WV,PJM,ST,BIT,"8,253,006","791,784"
6004,Pleasants Power Station,64226,Energy Harbor Generation LLC,WV,PJM,ST,NG,"240,252","22,957"
6004,Pleasants Power Station,64226,Energy Harbor Generation LLC,WV,PJM,ST,PC,0,0
6004,Pleasants Power Station,64226,Energy Harbor Generation LLC,WV,PJM,ST,RC,"70,740,507","6,768,030"
6006,Racine,57280,"Eagle Creek Renewable Energy, LLC",OH,PJM,HY,WAT,"1,837,832","207,829"
6011,Calvert Cliffs Nuclear Power Plant,55951,Exelon Nuclear,MD,PJM,ST,NUC,0,"7,097,820"
6011,Calvert Cliffs Nuclear Power Plant,55951,Exelon Nuclear,MD,PJM,ST,NUC,0,"7,895,813"
6018,East Bend,55729,Duke Energy Kentucky Inc,KY,PJM,ST,BIT,"27,952,999","2,532,681"
6018,East Bend,55729,Duke Energy Kentucky Inc,KY,PJM,ST,DFO,"117,913","9,992"
6019,W H Zimmer,59920,Dynegy W H Zimmer,OH,PJM,ST,BIT,"18,705,319","1,845,610"
6019,W H Zimmer,59920,Dynegy W H Zimmer,OH,PJM,ST,DFO,0,0
6019,W H Zimmer,59920,Dynegy W H Zimmer,OH,PJM,ST,NG,"523,343","34,919"
6019,W H Zimmer,59920,Dynegy W H Zimmer,OH,PJM,ST,RC,"27,060,841","2,694,715"
6020,Perry,64225,Energy Harbor Nuclear Generation LLC,OH,PJM,ST,NUC,0,"9,703,868"
6022,Braidwood Generation Station,55951,Exelon Nuclear,IL,PJM,ST,NUC,0,"9,586,763"
6022,Braidwood Generation Station,55951,Exelon Nuclear,IL,PJM,ST,NUC,0,"9,887,584"
6023,Byron Generating Station,55951,Exelon Nuclear,IL,PJM,ST,NUC,0,"10,193,056"
6023,Byron Generating Station,55951,Exelon Nuclear,IL,PJM,ST,NUC,0,"9,776,596"
6026,LaSalle Generating Station,55951,Exelon Nuclear,IL,PJM,ST,NUC,0,"8,412,208"
6026,LaSalle Generating Station,55951,Exelon Nuclear,IL,PJM,ST,NUC,0,"10,092,537"
6040,Beaver Valley,64225,Energy Harbor Nuclear Generation LLC,PA,PJM,ST,NUC,0,"7,024,505"
6040,Beaver Valley,64225,Energy Harbor Nuclear Generation LLC,PA,PJM,ST,NUC,0,"7,356,891"
6041,H L Spurlock,5580,"East Kentucky Power Coop, Inc",KY,PJM,ST,BIT,"83,032,641","8,339,893"
6041,H L Spurlock,5580,"East Kentucky Power Coop, Inc",KY,PJM,ST,DFO,"186,454","18,605"
6041,H L Spurlock,5580,"East Kentucky Power Coop, Inc",KY,PJM,ST,TDF,"702,151","70,430"
6041,H L Spurlock,5580,"East Kentucky Power Coop, Inc",KY,PJM,ST,WC,0,0
6041,H L Spurlock,5580,"East Kentucky Power Coop, Inc",KY,PJM,ST,WDS,0,0
6103,TalenEnergy Susquehanna,14266,TalenEnergy Susquehanna LLC,PA,PJM,ST,NUC,0,"9,278,594"
6103,TalenEnergy Susquehanna,14266,TalenEnergy Susquehanna LLC,PA,PJM,ST,NUC,0,"10,664,952"
6105,Limerick,55951,Exelon Nuclear,PA,PJM,ST,NUC,0,"9,257,912"
6105,Limerick,55951,Exelon Nuclear,PA,PJM,ST,NUC,0,"10,051,416"
6118,PSEG Hope Creek Generating Station,15478,PSEG Nuclear LLC,NJ,PJM,ST,NUC,0,"9,080,057"
6149,Davis Besse,64225,Energy Harbor Nuclear Generation LLC,OH,PJM,ST,NUC,0,"7,779,141"
6166,Rockport,9324,Indiana Michigan Power Co,IN,PJM,ST,BIT,"2,844,552","269,912"
6166,Rockport,9324,Indiana Michigan Power Co,IN,PJM,ST,DFO,"455,982","35,921"
6166,Rockport,9324,Indiana Michigan Power Co,IN,PJM,ST,SUB,"48,026,912","4,496,331"
6167,Bath County,19876,Virginia Electric & Power Co,VA,PJM,PS,WAT,0,"-750,348"
6168,North Anna,19876,Virginia Electric & Power Co,VA,PJM,HY,WAT,"1,053",119
6168,North Anna,19876,Virginia Electric & Power Co,VA,PJM,ST,NUC,0,"8,452,320"
6168,North Anna,19876,Virginia Electric & Power Co,VA,PJM,ST,NUC,0,"6,919,326"
6171,Laurel Dam,19462,USCE-Nashville District,KY,PJM,HY,WAT,"806,004","91,146"
6264,Mountaineer,733,Appalachian Power Co,WV,PJM,ST,BIT,"69,031,122","7,116,472"
6264,Mountaineer,733,Appalachian Power Co,WV,PJM,ST,DFO,"159,646","16,286"
6264,Mountaineer,733,Appalachian Power Co,WV,PJM,ST,SUB,0,0
6377,Ocracoke Hybrid,13683,North Carolina El Member Corp,NC,PJM,BA,MWH,0,-13
6377,Ocracoke Hybrid,13683,North Carolina El Member Corp,NC,PJM,IC,DFO,915,-32
6390,Tangier,84,A & N Electric Coop,VA,PJM,IC,DFO,"2,559",243
6391,Smith Island,84,A & N Electric Coop,MD,PJM,IC,DFO,774,70
6522,Yards Creek Energy,64574,Yards Creek Energy,NJ,PJM,PS,WAT,0,"-120,077"
6543,Dam No. 4 Hydro Station,57280,"Eagle Creek Renewable Energy, LLC",WV,PJM,HY,WAT,"65,066","7,358"
6544,Dam No. 5 Hydro Station,57280,"Eagle Creek Renewable Energy, LLC",WV,PJM,HY,WAT,"55,603","6,288"
6546,Millville Hydro Station,57280,"Eagle Creek Renewable Energy, LLC",WV,PJM,HY,WAT,"91,426","10,339"
6560,London,733,Appalachian Power Co,WV,PJM,HY,WAT,"527,910","59,698"
6561,Marmet,733,Appalachian Power Co,WV,PJM,HY,WAT,"443,503","50,153"
6562,Winfield,733,Appalachian Power Co,WV,PJM,HY,WAT,"923,130","104,391"
6565,Berlin,1615,Town of Berlin - (MD),MD,PJM,IC,DFO,"2,651",60
6565,Berlin,1615,Town of Berlin - (MD),MD,PJM,IC,NG,"1,699",39
6636,Lake Lynn Hydro Station,57280,"Eagle Creek Renewable Energy, LLC",PA,PJM,HY,WAT,"629,532","71,190"
6776,West Station (NJ),19856,City of Vineland - (NJ),NJ,PJM,GT,DFO,"3,982",218
7032,Gravel Neck,19876,Virginia Electric & Power Co,VA,PJM,GT,DFO,"78,346","5,909"
7032,Gravel Neck,19876,Virginia Electric & Power Co,VA,PJM,GT,NG,"257,438","19,414"
7128,William F Matson Generating Station,332,Allegheny Electric Coop Inc,PA,PJM,HY,WAT,"837,405","94,697"
7138,Forked River,61358,"Forked River Power, LLC",NJ,PJM,GT,DFO,"1,450",101
7138,Forked River,61358,"Forked River Power, LLC",NJ,PJM,GT,NG,"115,809","8,036"
7153,Hay Road,56609,Calpine Mid-Atlantic Generation LLC,DE,PJM,CA,DFO,0,426
7153,Hay Road,56609,Calpine Mid-Atlantic Generation LLC,DE,PJM,CA,NG,0,"404,331"
7153,Hay Road,56609,Calpine Mid-Atlantic Generation LLC,DE,PJM,CT,DFO,"18,588","1,476"
7153,Hay Road,56609,Calpine Mid-Atlantic Generation LLC,DE,PJM,CT,NG,"10,458,596","802,480"
7158,Woodsdale,55729,Duke Energy Kentucky Inc,OH,PJM,GT,DFO,"52,624","1,820"
7158,Woodsdale,55729,Duke Energy Kentucky Inc,OH,PJM,GT,NG,"810,127","50,700"
7158,Woodsdale,55729,Duke Energy Kentucky Inc,OH,PJM,GT,PG,0,0
7212,Darbytown,19876,Virginia Electric & Power Co,VA,PJM,GT,DFO,"99,993","9,519"
7212,Darbytown,19876,Virginia Electric & Power Co,VA,PJM,GT,NG,"427,712","40,718"
7213,Clover,19876,Virginia Electric & Power Co,VA,PJM,ST,BIT,"10,073,589","888,403"
7213,Clover,19876,Virginia Electric & Power Co,VA,PJM,ST,DFO,"49,075","4,257"
7288,Sherman Avenue,56606,Calpine New Jersey Generation LLC,NJ,PJM,GT,DFO,0,0
7288,Sherman Avenue,56606,Calpine New Jersey Generation LLC,NJ,PJM,GT,KER,0,0
7288,Sherman Avenue,56606,Calpine New Jersey Generation LLC,NJ,PJM,GT,NG,"174,013","12,521"
7318,Van Sant Station,54899,NAES Corporation - (DE),DE,PJM,GT,DFO,0,0
7318,Van Sant Station,54899,NAES Corporation - (DE),DE,PJM,GT,NG,"80,506","5,615"
7318,Van Sant Station,54899,NAES Corporation - (DE),DE,PJM,GT,RFO,0,0
7335,Richmond,9234,Indiana Municipal Power Agency,IN,PJM,GT,DFO,"4,633",328
7335,Richmond,9234,Indiana Municipal Power Agency,IN,PJM,GT,NG,"130,348","9,232"
7336,Anderson,9234,Indiana Municipal Power Agency,IN,PJM,GT,DFO,"12,437",923
7336,Anderson,9234,Indiana Municipal Power Agency,IN,PJM,GT,NG,"230,470","17,108"
7397,Falling Spring,3329,Borough of Chambersburg,PA,PJM,IC,DFO,"1,148",112
7397,Falling Spring,3329,Borough of Chambersburg,PA,PJM,IC,NG,"20,370","1,989"
7429,Edenton Generators,6710,Town of Edenton - (NC),NC,PJM,IC,DFO,"3,887",174
7438,Church Street Plant,11560,City of Manassas - (VA),VA,PJM,IC,DFO,"1,775",170
7439,Godwin Drive Plant,11560,City of Manassas - (VA),VA,PJM,IC,DFO,"5,870",570
7440,VMEA 1 Credit Gen,11560,City of Manassas - (VA),VA,PJM,IC,DFO,968,71
7441,VMEA Peaking Gen,11560,City of Manassas - (VA),VA,PJM,IC,DFO,"9,447",895
7594,Belleville Dam,40577,"American Mun Power-Ohio, Inc",WV,PJM,HY,WAT,"2,799,668","316,597"
7603,Prospect Municipal,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"1,021",87
7657,Auglaize Hydro,2439,City of Bryan - (OH),OH,PJM,HY,WAT,"80,470","9,100"
7770,1515 S Caron Road,16179,Rochelle Municipal Utilities,IL,PJM,GT,NG,"3,859",203
7774,Cleveland Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"5,095",471
7775,Versailles Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"4,306",276
7776,Napoleon Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"2,564",218
7777,Dover Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"8,290",742
7778,Orrville Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"3,768",304
7779,Bryan Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"7,768",682
7780,Jackson Cntr Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"1,273",117
7781,Arcanum Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"5,095",89
7782,Hamilton Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,GT,NG,"31,154","2,345"
7783,Bowling Green Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,GT,DFO,0,0
7783,Bowling Green Peaking,40577,"American Mun Power-Ohio, Inc",OH,PJM,GT,NG,"27,712","2,207"
7791,Montpelier,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"6,513",584
7797,Dominion/Lo Mar,11560,City of Manassas - (VA),VA,PJM,GT,DFO,"1,682",39
7797,Dominion/Lo Mar,11560,City of Manassas - (VA),VA,PJM,IC,DFO,"5,220",459
7798,Gateway Gen,11560,City of Manassas - (VA),VA,PJM,IC,DFO,"1,968",277
7807,Hamilton Hydro,7977,City of Hamilton - (OH),OH,PJM,HY,WAT,"59,948","6,779"
7827,Shelby North,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"1,436",132
7828,Shelby South,17043,City of Shelby - (OH),OH,PJM,IC,DFO,"1,530",140
7835,Essential Power Rock Springs LLC,56386,Essential Power Rock Springs LLC,MD,PJM,GT,NG,"2,495,850","235,891"
7836,Marsh Run Generation Facility,40229,Old Dominion Electric Coop,VA,PJM,GT,DFO,"77,052","7,143"
7836,Marsh Run Generation Facility,40229,Old Dominion Electric Coop,VA,PJM,GT,NG,"7,177,767","665,466"
7837,Louisa Generation Facility,40229,Old Dominion Electric Coop,VA,PJM,GT,DFO,"77,780","6,668"
7837,Louisa Generation Facility,40229,Old Dominion Electric Coop,VA,PJM,GT,NG,"5,511,166","472,441"
7838,Remington,19876,Virginia Electric & Power Co,VA,PJM,GT,DFO,"89,647","8,661"
7838,Remington,19876,Virginia Electric & Power Co,VA,PJM,GT,NG,"5,072,396","490,018"
7839,Ladysmith,19876,Virginia Electric & Power Co,VA,PJM,GT,DFO,"349,443","32,458"
7839,Ladysmith,19876,Virginia Electric & Power Co,VA,PJM,GT,NG,"4,566,243","443,009"
7872,Robert P Mone Plant,25422,National Power Coop Inc,OH,PJM,GT,DFO,"35,053","3,209"
7872,Robert P Mone Plant,25422,National Power Coop Inc,OH,PJM,GT,NG,"3,016,624","276,184"
7874,Edgerton,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"2,009",182
7878,Wellington,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,594,56
7918,Galion,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"3,157",290
7919,Seville,40577,"American Mun Power-Ohio, Inc",OH,PJM,IC,DFO,"2,152",197
7940,Ponton Diesel Generating Facility,40229,Old Dominion Electric Coop,VA,PJM,IC,DFO,"5,103",517
7941,Nottoway Diesel Generating Facility,40229,Old Dominion Electric Coop,VA,PJM,IC,DFO,"6,728",703
7962,Warren F Sam Beasley Generation Station,5084,Delaware Municipal Electric Corp,DE,PJM,GT,DFO,"21,985","1,812"
7962,Warren F Sam Beasley Generation Station,5084,Delaware Municipal Electric Corp,DE,PJM,GT,NG,"238,982","19,753"
8008,Mickleton Station,56606,Calpine New Jersey Generation LLC,NJ,PJM,GT,NG,"55,033","3,150"
8012,Croydon CT Generating Station,6035,Exelon Power,PA,PJM,GT,DFO,"68,396","4,895"
8102,"Gavin Power, LLC",61135,"Gavin Power, LLC",OH,PJM,ST,BIT,"4,069,401","370,501"
8102,"Gavin Power, LLC",61135,"Gavin Power, LLC",OH,PJM,ST,DFO,"314,176","30,120"
8102,"Gavin Power, LLC",61135,"Gavin Power, LLC",OH,PJM,ST,RC,"134,880,852","13,406,106"
8225,Seneca Generation LLC,59524,Seneca Generation LLC,PA,PJM,HY,WAT,0,0
8225,Seneca Generation LLC,59524,Seneca Generation LLC,PA,PJM,PS,WAT,0,"-169,856"
8226,Cheswick Power Plant,14165,"GenOn Power Midwest, LP",PA,PJM,ST,BIT,"15,750,520","1,353,256"
8226,Cheswick Power Plant,14165,"GenOn Power Midwest, LP",PA,PJM,ST,NG,"306,397","26,136"
10017,WestRock-West Point Mill,17465,WestRock-West Point Mill,VA,PJM,ST,BIT,"56,910","14,248"
10017,WestRock-West Point Mill,17465,WestRock-West Point Mill,VA,PJM,ST,BLQ,"896,657","224,469"
10017,WestRock-West Point Mill,17465,WestRock-West Point Mill,VA,PJM,ST,DFO,273,68
10017,WestRock-West Point Mill,17465,WestRock-West Point Mill,VA,PJM,ST,NG,"783,112","196,050"
10017,WestRock-West Point Mill,17465,WestRock-West Point Mill,VA,PJM,ST,OBL,0,0
10017,WestRock-West Point Mill,17465,WestRock-West Point Mill,VA,PJM,ST,RFO,165,41
10017,WestRock-West Point Mill,17465,WestRock-West Point Mill,VA,PJM,ST,SLW,"30,665","7,676"
10017,WestRock-West Point Mill,17465,WestRock-West Point Mill,VA,PJM,ST,WDS,"313,254","78,423"
10030,Energy Center Dover,7860,Energy Center Dover LLC,DE,PJM,CA,NG,"37,321","10,574"
10030,Energy Center Dover,7860,Energy Center Dover LLC,DE,PJM,CT,BIT,0,0
10030,Energy Center Dover,7860,Energy Center Dover LLC,DE,PJM,CT,KER,0,0
10030,Energy Center Dover,7860,Energy Center Dover LLC,DE,PJM,CT,NG,"620,962","76,870"
10030,Energy Center Dover,7860,Energy Center Dover LLC,DE,PJM,GT,DFO,"4,633",638
10030,Energy Center Dover,7860,Energy Center Dover LLC,DE,PJM,GT,NG,"236,661","32,600"
10043,Logan Generating Plant,63046,Logan Generating Company LP,NJ,PJM,ST,BIT,"6,563,844","561,532"
10043,Logan Generating Plant,63046,Logan Generating Company LP,NJ,PJM,ST,DFO,"45,614","3,948"
10058,General Electric Diesel Engine Plant,7075,General Electric Co,PA,PJM,IC,DFO,"125,768","3,463"
10058,General Electric Diesel Engine Plant,7075,General Electric Co,PA,PJM,IC,NG,0,0
10061,"Mars Wrigley Confectionery US, LLC",11401,"Mars Wrigley Confectionery US, LLC",NJ,PJM,CA,NG,0,0
10061,"Mars Wrigley Confectionery US, LLC",11401,"Mars Wrigley Confectionery US, LLC",NJ,PJM,CT,DFO,0,0
10061,"Mars Wrigley Confectionery US, LLC",11401,"Mars Wrigley Confectionery US, LLC",NJ,PJM,CT,NG,"450,849","57,751"
10099,Pedricktown Cogeneration Company LP,50160,Pedricktown Cogeneration Company LP,NJ,PJM,CA,DFO,0,0
10099,Pedricktown Cogeneration Company LP,50160,Pedricktown Cogeneration Company LP,NJ,PJM,CA,NG,"43,764","13,944"
10099,Pedricktown Cogeneration Company LP,50160,Pedricktown Cogeneration Company LP,NJ,PJM,CT,DFO,0,0
10099,Pedricktown Cogeneration Company LP,50160,Pedricktown Cogeneration Company LP,NJ,PJM,CT,KER,0,0
10099,Pedricktown Cogeneration Company LP,50160,Pedricktown Cogeneration Company LP,NJ,PJM,CT,NG,"387,289","28,971"
10113,John B Rich Memorial Power Station,7199,Gilberton Power Co,PA,PJM,ST,DFO,"29,034","2,062"
10113,John B Rich Memorial Power Station,7199,Gilberton Power Co,PA,PJM,ST,WC,"8,137,764","581,414"
10118,Harrisburg Facility,8181,Harrisburg Authority,PA,PJM,ST,MSB,"320,085","49,340"
10118,Harrisburg Facility,8181,Harrisburg Authority,PA,PJM,ST,MSN,"391,224","60,305"
10118,Harrisburg Facility,8181,Harrisburg Authority,PA,PJM,ST,NG,"18,223","2,788"
10122,CIP II/AR Bridgewater Holdings - NJCOE,62860,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,PJM,GT,DFO,5,1
10122,CIP II/AR Bridgewater Holdings - NJCOE,62860,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,PJM,GT,NG,"113,733","25,480"
10123,Hoffmann LaRoche,60557,"PB Nutclif Master, LLC",NJ,PJM,GT,DFO,595,146
10123,Hoffmann LaRoche,60557,"PB Nutclif Master, LLC",NJ,PJM,GT,NG,"203,405","50,077"
10129,Indiana University of Pennsylvania,9335,Indiana University of Penn,PA,PJM,IC,DFO,"4,183",674
10129,Indiana University of Pennsylvania,9335,Indiana University of Penn,PA,PJM,IC,NG,"119,413","19,249"
